id|name|ancestors
gycqDD53vmo|TTYT Huyện Tuy An|Việt Nam/Phú Yên/Huyện Tuy An

ofirQAjs2JW|Phòng Y tế Dân số huyện Tuy An|Việt Nam/Phú Yên/Huyện Tuy An

Rd7WcSjKrAt|Xã Sơn Thành Đông|Việt Nam/Phú Yên/Huyện Tây Hoà

QZExeklV2WJ|Xã Sơn Thành Tây|Việt Nam/Phú Yên/Huyện Tây Hoà

HdvNpWSjsoU|Xã Hòa Đồng|Việt Nam/Phú Yên/Huyện Tây Hoà

bG5JwN04nBW|Xã Hòa Tân Tây|Việt Nam/Phú Yên/Huyện Tây Hoà

qqa0bRQQYYw|Xã Hòa Thịnh|Việt Nam/Phú Yên/Huyện Tây Hoà

zTzgrnGeAwC|Xã Hòa Phú|Việt Nam/Phú Yên/Huyện Tây Hoà

WRnlzF1D6cL|Xã Hòa Phong|Việt Nam/Phú Yên/Huyện Tây Hoà

Zd725vGTTiZ|Xã Hòa Mỹ Đông|Việt Nam/Phú Yên/Huyện Tây Hoà

tgVbAzcAIsM|Xã Hòa Mỹ Tây|Việt Nam/Phú Yên/Huyện Tây Hoà

OYELNBdLDaJ|Xã Hòa Bình 1|Việt Nam/Phú Yên/Huyện Tây Hoà

rdfLat4lmxV|TTYT Huyện Tây Hoà|Việt Nam/Phú Yên/Huyện Tây Hoà

iO3LdTx26U5|Phòng Y tế Dân số huyện Tây Hòa|Việt Nam/Phú Yên/Huyện Tây Hoà

pVxksCMEXaS|Xã Đa Lộc|Việt Nam/Phú Yên/Huyện Đồng Xuân

ZkNiwwN33jk|Xã Xuân Sơn Nam|Việt Nam/Phú Yên/Huyện Đồng Xuân

FfoBKmcNGst|Xã Xuân Sơn Bắc|Việt Nam/Phú Yên/Huyện Đồng Xuân

A50W9mKkTqi|Xã Xuân Quang 3|Việt Nam/Phú Yên/Huyện Đồng Xuân

bDrVD9V4VTL|Xã Xuân Quang 2|Việt Nam/Phú Yên/Huyện Đồng Xuân

jGTSThfO5kW|Xã Xuân Quang 1|Việt Nam/Phú Yên/Huyện Đồng Xuân

O6pWEQ3j6Xq|Xã Xuân Phước|Việt Nam/Phú Yên/Huyện Đồng Xuân

HXM15yM64vN|Xã Xuân Lãnh|Việt Nam/Phú Yên/Huyện Đồng Xuân

XFYYOlCbqaK|Xã Xuân Long|Việt Nam/Phú Yên/Huyện Đồng Xuân

CTj7pXnhHt0|Xã Phú Mỡ|Việt Nam/Phú Yên/Huyện Đồng Xuân

bv3vj9p8cle|TTYT Huyện Đồng Xuân|Việt Nam/Phú Yên/Huyện Đồng Xuân

WWa7KWEG8Cg|Phòng Y tế Dân số huyện Đồng Xuân|Việt Nam/Phú Yên/Huyện Đồng Xuân

fo2oeEnEcd8|Xã Hòa Kiến|Việt Nam/Phú Yên/Thành phố Tuy Hoà

eIr0WCxMOgu|Xã Bình Ngọc|Việt Nam/Phú Yên/Thành phố Tuy Hoà

lFhwa0dr8cj|Xã Bình Kiến|Việt Nam/Phú Yên/Thành phố Tuy Hoà

oVx7CdSSiNg|Xã An Phú|Việt Nam/Phú Yên/Thành phố Tuy Hoà

KqG04PH0Rq3|TTYT Thành phố Tuy Hoà|Việt Nam/Phú Yên/Thành phố Tuy Hoà

p5JSenswCX5|Phường Phú Đông|Việt Nam/Phú Yên/Thành phố Tuy Hoà

H9F9tnsJVWq|Phường Phú Thạnh|Việt Nam/Phú Yên/Thành phố Tuy Hoà

KbG5puyuCMl|Phường 9|Việt Nam/Phú Yên/Thành phố Tuy Hoà

N2jESXNq6AH|Phường 8|Việt Nam/Phú Yên/Thành phố Tuy Hoà

WflbxOQRJVG|Phường 7|Việt Nam/Phú Yên/Thành phố Tuy Hoà

TmZNY0kWL6g|Phường 6|Việt Nam/Phú Yên/Thành phố Tuy Hoà

blX6K9M85Km|Phường 5|Việt Nam/Phú Yên/Thành phố Tuy Hoà

ZoFUrOnPF6T|Phường 4|Việt Nam/Phú Yên/Thành phố Tuy Hoà

P8yO75o2Mja|Phường 3|Việt Nam/Phú Yên/Thành phố Tuy Hoà

hx3p74OVNRv|Phường 2|Việt Nam/Phú Yên/Thành phố Tuy Hoà

oCvN2tCIqzq|Phường 1|Việt Nam/Phú Yên/Thành phố Tuy Hoà

EUQgnNw0YsT|Phòng Y tế Dân số thành phố Tuy Hòa|Việt Nam/Phú Yên/Thành phố Tuy Hoà

XBaNQoWdYDZ|Xã Xuân Thọ 2|Việt Nam/Phú Yên/Thị xã Sông Cầu

aENYcJvnZTz|Xã Xuân Thọ 1|Việt Nam/Phú Yên/Thị xã Sông Cầu

yxDngqzEKMD|Xã Xuân Thịnh|Việt Nam/Phú Yên/Thị xã Sông Cầu

eJWSEVZZbPu|Xã Xuân Phương|Việt Nam/Phú Yên/Thị xã Sông Cầu

VvXhk114JkN|Xã Xuân Lộc|Việt Nam/Phú Yên/Thị xã Sông Cầu

KSuZysNyvpk|Xã Xuân Lâm|Việt Nam/Phú Yên/Thị xã Sông Cầu

oybMuoy2x4u|Xã Xuân Hải|Việt Nam/Phú Yên/Thị xã Sông Cầu

XSivAy7rfoj|Xã Xuân Hòa|Việt Nam/Phú Yên/Thị xã Sông Cầu

DaHe0uPopan|Xã Xuân Cảnh|Việt Nam/Phú Yên/Thị xã Sông Cầu

enHpSA0B5QA|Xã Xuân Bình|Việt Nam/Phú Yên/Thị xã Sông Cầu

fdZOCr3tFCY|TTYT Thị xã Sông Cầu|Việt Nam/Phú Yên/Thị xã Sông Cầu

jDtEL4avcTC|Phường Xuân Đài|Việt Nam/Phú Yên/Thị xã Sông Cầu

kLNJSQyPhRa|Phường Xuân Thành|Việt Nam/Phú Yên/Thị xã Sông Cầu

fvVpZIW5SK2|Phường Xuân Phú|Việt Nam/Phú Yên/Thị xã Sông Cầu

RXcwdMDoU8t|Phòng Y tế Dân số Thị xã Sông Cầu|Việt Nam/Phú Yên/Thị xã Sông Cầu

QRumsg8LQeW|Xã Hòa Xuân Đông|Việt Nam/Phú Yên/Thị xã Đông Hòa

F9ABiyiikkE|Xã Hòa Xuân Nam|Việt Nam/Phú Yên/Thị xã Đông Hòa

aaeVIEhzOpC|Xã Hòa Tân Đông|Việt Nam/Phú Yên/Thị xã Đông Hòa

x5pEshYbCo9|Xã Hòa Tâm|Việt Nam/Phú Yên/Thị xã Đông Hòa

wCfLaJ4Bmon|Xã Hòa Thành|Việt Nam/Phú Yên/Thị xã Đông Hòa

uBlCx60vLXF|TTYT Thị xã Đông Hòa|Việt Nam/Phú Yên/Thị xã Đông Hòa

dfZzut83Mz5|Phường Hòa Xuân Tây|Việt Nam/Phú Yên/Thị xã Đông Hòa

NVDSF3QIaQb|Phường Hòa Hiệp Nam|Việt Nam/Phú Yên/Thị xã Đông Hòa

NewSeezu3d0|Phường Hòa Hiệp Bắc|Việt Nam/Phú Yên/Thị xã Đông Hòa

MwJhCRouIF0|Phường Hoà Vinh|Việt Nam/Phú Yên/Thị xã Đông Hòa

Tf4iBKzoKJN|Phòng Y tế Dân số thị xã Đông Hòa|Việt Nam/Phú Yên/Thị xã Đông Hòa

