id|name|ancestors
TPSJU9xzWOh|Xã Đại Thịnh|Việt Nam/Hà Nội/Huyện Mê Linh

e875bLvTFnv|Xã Tam Đồng|Việt Nam/Hà Nội/Huyện Mê Linh

BRFLQrAlJF6|Bệnh viện đa khoa Huyện Mê Linh|Việt Nam/Hà Nội/Huyện Mê Linh

wSGxpfMofqr|TTYT Huyện Mê Linh|Việt Nam/Hà Nội/Huyện Mê Linh

VuqadsWpnH4|Xã Mê Linh|Việt Nam/Hà Nội/Huyện Mê Linh

Ibp2WK9doFF|Xã Thanh Lâm|Việt Nam/Hà Nội/Huyện Mê Linh

M2iTv2UXHXG|TTYT Huyện Mỹ Đức|Việt Nam/Hà Nội/Huyện Mỹ Đức

b3YxO4kMx91|Xã Tuy Lai|Việt Nam/Hà Nội/Huyện Mỹ Đức

ivihHJPLdiq|PYT Huyện Mỹ Đức|Việt Nam/Hà Nội/Huyện Mỹ Đức

XKMbJuFXL9F|Xã Phù Lưu Tế|Việt Nam/Hà Nội/Huyện Mỹ Đức

RzWfwW48pLH|Xã Mỹ Thành|Việt Nam/Hà Nội/Huyện Mỹ Đức

S28lgzsheiG|Xã An Tiến|Việt Nam/Hà Nội/Huyện Mỹ Đức

bTLXUCq2C9G|Xã Vạn Kim|Việt Nam/Hà Nội/Huyện Mỹ Đức

wixYPlOfJSw|Xã Lê Thanh|Việt Nam/Hà Nội/Huyện Mỹ Đức

CYZUtg81ogX|Xã Hợp Tiến|Việt Nam/Hà Nội/Huyện Mỹ Đức

BPBgicKGk8n|Xã Xuy Xá|Việt Nam/Hà Nội/Huyện Mỹ Đức

ZqpJw3hQ4Gv|Xã Đại Hưng|Việt Nam/Hà Nội/Huyện Mỹ Đức

kFB48uVoCiS|Xã Phùng Xá|Việt Nam/Hà Nội/Huyện Mỹ Đức

sLXEYgzqTNV|Xã Hợp Thanh|Việt Nam/Hà Nội/Huyện Mỹ Đức

jsSDQMAVWZg|Xã An Phú|Việt Nam/Hà Nội/Huyện Mỹ Đức

PMCAPZN5R7O|Xã Hồng Sơn|Việt Nam/Hà Nội/Huyện Mỹ Đức

z3594SqePhM|Xã An Mỹ|Việt Nam/Hà Nội/Huyện Mỹ Đức

JIDwx2jlSTm|Xã Đốc Tín|Việt Nam/Hà Nội/Huyện Mỹ Đức

sLlb5PJNbPX|Thị trấn Đại Nghĩa|Việt Nam/Hà Nội/Huyện Mỹ Đức

d1EjvF1ujKY|xã Đồng Tâm|Việt Nam/Hà Nội/Huyện Mỹ Đức

BzFTiD7XjDT|Xã Phúc Lâm|Việt Nam/Hà Nội/Huyện Mỹ Đức

e3ubo6bQDp6|PKĐK Hương Sơn|Việt Nam/Hà Nội/Huyện Mỹ Đức

GA8RycH82Vc|Xã Thượng Lâm|Việt Nam/Hà Nội/Huyện Mỹ Đức

GDKBT6yAu7q|Xã Hương Sơn|Việt Nam/Hà Nội/Huyện Mỹ Đức

SsbtUsMdU14|Xã Hùng Tiến|Việt Nam/Hà Nội/Huyện Mỹ Đức

n7LqmBg1gXF|PKĐK An Mỹ|Việt Nam/Hà Nội/Huyện Mỹ Đức

PQLYMUz0LcZ|Xã Bột Xuyên|Việt Nam/Hà Nội/Huyện Mỹ Đức

ovQv3Ozc8cd|Bệnh viện đa khoa Huyên Mỹ Đức|Việt Nam/Hà Nội/Huyện Mỹ Đức

CL27pXYUl9m|PYT Huyện Phú Xuyên|Việt Nam/Hà Nội/Huyện Phú Xuyên

YoYoNJV8G09|Xã Chuyên Mỹ|Việt Nam/Hà Nội/Huyện Phú Xuyên

Z9FolJXnPhA|Xã Quang Trung|Việt Nam/Hà Nội/Huyện Phú Xuyên

dSppdxbjUbh|Xã Quang Lãng|Việt Nam/Hà Nội/Huyện Phú Xuyên

lj1wtlWbYT4|Xã Châu Can|Việt Nam/Hà Nội/Huyện Phú Xuyên

Y0c5xNidLVJ|Xã Sơn Hà|Việt Nam/Hà Nội/Huyện Phú Xuyên

NcQaFaPF0w3|Xã Phượng Dực|Việt Nam/Hà Nội/Huyện Phú Xuyên

eWx2cUgSOY1|Xã Hoàng Long|Việt Nam/Hà Nội/Huyện Phú Xuyên

JLPxUiNWnIv|Xã Phúc Tiến|Việt Nam/Hà Nội/Huyện Phú Xuyên

MMsDK2mffbW|Xã Văn Hoàng|Việt Nam/Hà Nội/Huyện Phú Xuyên

Jj108ByVKEt|Xã Hồng Minh|Việt Nam/Hà Nội/Huyện Phú Xuyên

vVE9HAT0EPr|Xã Bạch Hạ|Việt Nam/Hà Nội/Huyện Phú Xuyên

Zh9UELBU4Hp|Xã Phú Yên|Việt Nam/Hà Nội/Huyện Phú Xuyên

M9dgmbmko5r|TTYT Huyện Phú Xuyên|Việt Nam/Hà Nội/Huyện Phú Xuyên

aVIVSYrMTzk|Xã Phú Túc|Việt Nam/Hà Nội/Huyện Phú Xuyên

Asyc8qsGoSL|Xã Đại Xuyên|Việt Nam/Hà Nội/Huyện Phú Xuyên

RAHJK3XNDiW|Xã Phú Minh|Việt Nam/Hà Nội/Huyện Phú Xuyên

CrMmMD624Mr|Xã Đại Thắng|Việt Nam/Hà Nội/Huyện Phú Xuyên

f5tasAdAvWa|Xã Hồng Thái|Việt Nam/Hà Nội/Huyện Phú Xuyên

MG7cILvSNmk|Thị trấn Phú Xuyên|Việt Nam/Hà Nội/Huyện Phú Xuyên

SMXikJgfS7W|Xã Nam Triều|Việt Nam/Hà Nội/Huyện Phú Xuyên

mX1PxvauOrc|Xã Thụy Phú|Việt Nam/Hà Nội/Huyện Phú Xuyên

B8P7smlJVoW|Xã Nam Phong|Việt Nam/Hà Nội/Huyện Phú Xuyên

w6Q02Ex88AF|Bệnh viện đa khoa Huyện Phú Xuyên|Việt Nam/Hà Nội/Huyện Phú Xuyên

B67g9q5chVP|Xã Tri Trung|Việt Nam/Hà Nội/Huyện Phú Xuyên

g5UiXQWGAn3|Xã Tân Dân|Việt Nam/Hà Nội/Huyện Phú Xuyên

rzWObSoGcoh|Xã Vân Từ|Việt Nam/Hà Nội/Huyện Phú Xuyên

DswrPon1rxN|Xã Tri Thủy|Việt Nam/Hà Nội/Huyện Phú Xuyên

ESE6zV1HJME|Xã Khai Thái|Việt Nam/Hà Nội/Huyện Phú Xuyên

KHwolrke4FE|Xã Văn Nhân|Việt Nam/Hà Nội/Huyện Phú Xuyên

uBb3e7PuDNN|Xã Minh Tân|Việt Nam/Hà Nội/Huyện Phú Xuyên

qq89sxdLU1N|Xã Vân Hà|Việt Nam/Hà Nội/Huyện Phúc Thọ

tX3cyIbieHp|Xã Tích Giang|Việt Nam/Hà Nội/Huyện Phúc Thọ

iFBJ2lRPtLN|Xã Phương Độ|Việt Nam/Hà Nội/Huyện Phúc Thọ

flAR2iXbX0O|Xã Hiệp Thuận|Việt Nam/Hà Nội/Huyện Phúc Thọ

xCKk11FNcJu|Bệnh viện đa khoa Huyện Phúc Thọ|Việt Nam/Hà Nội/Huyện Phúc Thọ

YJxxLEkGMgx|Xã Hát Môn|Việt Nam/Hà Nội/Huyện Phúc Thọ

bE6TJBuaddd|Xã Phụng Thượng|Việt Nam/Hà Nội/Huyện Phúc Thọ

MSwnOz0AREh|Xã Sen Chiểu|Việt Nam/Hà Nội/Huyện Phúc Thọ

NYT9n8v881X|Xã Tam Hiệp|Việt Nam/Hà Nội/Huyện Phúc Thọ

JmQtn8GqUNz|Xã Xuân Phú|Việt Nam/Hà Nội/Huyện Phúc Thọ

fiqJJyhbj1L|TTYT Huyện Phúc Thọ|Việt Nam/Hà Nội/Huyện Phúc Thọ

WmgWq7Cd9Cz|Xã Võng Xuyên|Việt Nam/Hà Nội/Huyện Phúc Thọ

NiHqtPK5VDN|Xã Tam Thuấn|Việt Nam/Hà Nội/Huyện Phúc Thọ

SxFIkfFGu77|Xã Phúc Hòa|Việt Nam/Hà Nội/Huyện Phúc Thọ

IigkeSKa7C0|Xã Thanh Đa|Việt Nam/Hà Nội/Huyện Phúc Thọ

fZVB0IawM5N|Xã Ngọc Tảo|Việt Nam/Hà Nội/Huyện Phúc Thọ

VEDCW7n5qVH|Thị trấn Phúc Thọ|Việt Nam/Hà Nội/Huyện Phúc Thọ

fxGirTEUN1v|Xã Long Xuyên|Việt Nam/Hà Nội/Huyện Phúc Thọ

oIWGQBczBUI|Xã Thượng Cốc|Việt Nam/Hà Nội/Huyện Phúc Thọ

QCQK2QXm0OB|Xã Liên Hiệp|Việt Nam/Hà Nội/Huyện Phúc Thọ

Fa0wT4X3Tu4|Xã Thọ Lộc|Việt Nam/Hà Nội/Huyện Phúc Thọ

QP1DNEg378K|Xã Vân Phúc|Việt Nam/Hà Nội/Huyện Phúc Thọ

dC4lMR3ardb|PYT Huyện Phúc Thọ|Việt Nam/Hà Nội/Huyện Phúc Thọ

UC7CdyYJxLx|Xã Vân Nam|Việt Nam/Hà Nội/Huyện Phúc Thọ

sqXV2NRKZQ5|Xã Cẩm Đình|Việt Nam/Hà Nội/Huyện Phúc Thọ

WYcTrFYVt8X|PKĐK Ngọc Tảo|Việt Nam/Hà Nội/Huyện Phúc Thọ

J4jWkMybTKt|Xã Trạch Mỹ Lộc|Việt Nam/Hà Nội/Huyện Phúc Thọ

NHo0S9tERr8|TTYT Huyện Quốc Oai|Việt Nam/Hà Nội/Huyện Quốc Oai

KuPKQes0fXg|Bệnh viện đa khoa Huyện Quốc Oai|Việt Nam/Hà Nội/Huyện Quốc Oai

JpkwO1mlHSV|Xã Hòa Thạch|Việt Nam/Hà Nội/Huyện Quốc Oai

lgEREbesCnJ|Xã Nghĩa Hương|Việt Nam/Hà Nội/Huyện Quốc Oai

Z2citYlibJO|PYT Huyện Quốc Oai|Việt Nam/Hà Nội/Huyện Quốc Oai

PYgcp6RUQG8|Xã Phú Mãn|Việt Nam/Hà Nội/Huyện Quốc Oai

bVC49CG2Eul|Xã Liệp Tuyết|Việt Nam/Hà Nội/Huyện Quốc Oai

ZkdcIcNqLAb|Xã Đồng Quang|Việt Nam/Hà Nội/Huyện Quốc Oai

pXu3ANORyqN|Xã Phượng Cách|Việt Nam/Hà Nội/Huyện Quốc Oai

iyWy83l5Gf9|Xã Cộng Hòa|Việt Nam/Hà Nội/Huyện Quốc Oai

ySkSdeqhjOS|Xã Đại Thành|Việt Nam/Hà Nội/Huyện Quốc Oai

v5hWmaY7qKK|Xã Sài Sơn|Việt Nam/Hà Nội/Huyện Quốc Oai

XlZ7kiLFdri|Xã Ngọc Liệp|Việt Nam/Hà Nội/Huyện Quốc Oai

AjskS4NFYkM|Xã Yên Sơn|Việt Nam/Hà Nội/Huyện Quốc Oai

mT1gaKGe9XW|Xã Đông Yên|Việt Nam/Hà Nội/Huyện Quốc Oai

dNNiuEdS21c|Xã Thạch Thán|Việt Nam/Hà Nội/Huyện Quốc Oai

FddWRs3KvmS|PKĐK Hòa Thạch|Việt Nam/Hà Nội/Huyện Quốc Oai

iuwYwbMwMLR|Xã Phú Cát|Việt Nam/Hà Nội/Huyện Quốc Oai

vFLz4uAWNjD|Xã Tân Hòa|Việt Nam/Hà Nội/Huyện Quốc Oai

VFO3PgF8iBe|Xã Cấn Hữu|Việt Nam/Hà Nội/Huyện Quốc Oai

CUmNuvk4g6e|Xã Tân Phú|Việt Nam/Hà Nội/Huyện Quốc Oai

iqcbwk7v0gW|Xã Đông Xuân|Việt Nam/Hà Nội/Huyện Quốc Oai

RTMTphqRSes|Thị trấn Quốc Oai|Việt Nam/Hà Nội/Huyện Quốc Oai

CbrO3IkYQze|Xã Ngọc Mỹ|Việt Nam/Hà Nội/Huyện Quốc Oai

XEjmA0g7JRl|Xã Tuyết Nghĩa|Việt Nam/Hà Nội/Huyện Quốc Oai

exJdSl5sjRp|PKĐK Kim Anh|Việt Nam/Hà Nội/Huyện Sóc Sơn

OGty2SSdXWQ|PKĐK Trung Giã|Việt Nam/Hà Nội/Huyện Sóc Sơn

ZD4hBArdAFe|Xã Phú Cường|Việt Nam/Hà Nội/Huyện Sóc Sơn

yhADKwOi0jM|Thị trấn Sóc Sơn|Việt Nam/Hà Nội/Huyện Sóc Sơn

Eo4MEDpJEBO|Xã Xuân Giang|Việt Nam/Hà Nội/Huyện Sóc Sơn

rAJ7U8pVUpz|Xã Xuân Thu|Việt Nam/Hà Nội/Huyện Sóc Sơn

qUGbgLtgfrz|Xã Đức Hoà|Việt Nam/Hà Nội/Huyện Sóc Sơn

hpoX19JCEYB|Xã Tân Minh|Việt Nam/Hà Nội/Huyện Sóc Sơn

BX27Pgiukry|PYT Huyện Sóc Sơn|Việt Nam/Hà Nội/Huyện Sóc Sơn

j0dL0W03PSL|PKĐK Hồng Kỳ|Việt Nam/Hà Nội/Huyện Sóc Sơn

HqD8VNxciED|Xã Kim Lũ|Việt Nam/Hà Nội/Huyện Sóc Sơn

ZhYp8yycFIQ|Xã Trung Giã|Việt Nam/Hà Nội/Huyện Sóc Sơn

QEcbogKLgez|Xã Tiên Dược|Việt Nam/Hà Nội/Huyện Sóc Sơn

ggYe5gphMzt|PKĐK Xuân Giang|Việt Nam/Hà Nội/Huyện Sóc Sơn

VtUtMP0SlbT|Xã Quang Tiến|Việt Nam/Hà Nội/Huyện Sóc Sơn

aGjrgUrQ4Ee|Xã Tân Hưng|Việt Nam/Hà Nội/Huyện Sóc Sơn

d2ur6dBvF8Y|Xã Mai Đình|Việt Nam/Hà Nội/Huyện Sóc Sơn

VBnoeLTr7Bd|Xã Tân Dân|Việt Nam/Hà Nội/Huyện Sóc Sơn

