id|name|ancestors
iny36nATK4p|Xã Hương Hữu|Việt Nam/Thừa Thiên Huế/Huyện Nam Đông

YVqiejc3by4|TTYT Huyện Nam Đông|Việt Nam/Thừa Thiên Huế/Huyện Nam Đông

sluOUtd6nMW|Thị trấn Khe Tre|Việt Nam/Thừa Thiên Huế/Huyện Nam Đông

VsY7GmTb35H|Xã Điền Môn|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

Ajc6xbiGtNb|Xã Điền Lộc|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

S535adOLdad|Xã Điền Hải|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

bYQx0hUviBm|Xã Điền Hương|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

anfRuJXHSZD|Xã Điền Hòa|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

oE6mk0UORlS|Xã Phong Xuân|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

DMSNHsajRPk|Xã Phong Thu|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

Rbm1sD52dcc|Xã Phong Sơn|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

wz4Ru0peMIC|Xã Phong Mỹ|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

NTXUB7enJnT|Xã Phong Hải|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

i6MlHdEQn2n|Xã Phong Hòa|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

hRdVocngtZZ|Xã Phong Hiền|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

VwRvwIN1UBp|Xã Phong Chương|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

pYehjVLSHkG|Xã Phong Bình|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

Hw1UI1JwIh3|Xã Phong An|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

y4Poj25VIhY|TTYT Huyện Phong Điền|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

Iv9yTfzqOOW|Thị trấn Phong Điền|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

K8CFkmw1y4J|Phòng khám ĐKKV Điền Hải|Việt Nam/Thừa Thiên Huế/Huyện Phong Điền

r0DvsIzuK8d|Xã Xuân Lộc|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

XCRa1DvuAc2|Xã Vinh Mỹ|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

uvzAvn6k5Qp|Xã Vinh Hưng|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

PNMbdPRyxE7|Xã Vinh Hiền|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

QJ440bnvuyw|Xã Lộc Điền|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

xr9g5LCaeX0|Xã Lộc Vĩnh|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

RZCjgya0M8N|Xã Lộc Trì|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

SjnL3DsANR0|Xã Lộc Tiến|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

IdjWrXeUYTZ|Xã Lộc Thủy|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

sbk2wzhfkyi|Xã Lộc Sơn|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

wqB4p5K0JrD|Xã Lộc Hòa|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

M5ZYiHbnM2v|Xã Lộc Bổn|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

rxL41WeUR6e|Xã Lộc Bình|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

FqeNnKFMRpf|Xã Lộc An|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

QoWGbCvjFFu|Xã Giang Hải|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

hTlMOc3s84U|TTYT Huyện Phú Lộc|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

ATJZYWdAOPd|Thị trấn Phú Lộc|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

hOVm4mc9Hf6|Thị trấn Lăng Cô|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

pKHIFd14J3a|Phòng khám ĐKKV 3 Phú Lộc|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

jLtq4zrMxOd|Phòng khám ĐKKV 1 Phú Lộc|Việt Nam/Thừa Thiên Huế/Huyện Phú Lộc

Z68Ii2NsSKX|Xã Vinh Xuân|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

JrkcyIFs58h|Xã Vinh Thanh|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

FAkYqN06KzD|Xã Vinh Hà|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

hojTpQQnt4p|Xã Vinh An|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

IzjzxDnb02v|Xã Phú Xuân|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

oYcNSxlkDrD|Xã Phú Thượng|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

LJtRbzzg2AW|Xã Phú Thuận|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

cQtRWfIFdH7|Xã Phú Thanh|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

KjcqCgGuMl4|Xã Phú Mỹ|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

ZnTtHonrdgT|Xã Phú Mậu|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

AKgwFFNnQMl|Xã Phú Lương|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

E7NMMxT4mg2|Xã Phú Hồ|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

AumwzolbcUW|Xã Phú Hải|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

TmGWzD2gBLs|Xã Phú Gia|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

SbjZ5FSv4a5|Xã Phú Dương|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

RiqF5EEdfvM|Xã Phú Diên|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

CTdIIMVutNC|Xã Phú An|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

lrCQC6d3B0n|TTYT Huyện Phú Vang|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

xRZIrc4AE3K|Thị trấn Thuận An|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

nEknY58j6N7|Thị trấn Phú Đa|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

sUw6wU9etbv|Phòng khám ĐKKV Thuận An|Việt Nam/Thừa Thiên Huế/Huyện Phú Vang

TKNSfX6LRji|Xã Quảng Vinh|Việt Nam/Thừa Thiên Huế/Huyện Quảng Điền

EWE9x408m56|Xã Quảng Thọ|Việt Nam/Thừa Thiên Huế/Huyện Quảng Điền

VkFblPrviD8|Xã Quảng Thái|Việt Nam/Thừa Thiên Huế/Huyện Quảng Điền

yKfH6BFF0B2|Xã Quảng Thành|Việt Nam/Thừa Thiên Huế/Huyện Quảng Điền

H66IJQqUuxR|Xã Quảng Phước|Việt Nam/Thừa Thiên Huế/Huyện Quảng Điền

ROlqDezkpqj|Xã Quảng Phú|Việt Nam/Thừa Thiên Huế/Huyện Quảng Điền

n3aWE9hz46C|Xã Quảng Ngạn|Việt Nam/Thừa Thiên Huế/Huyện Quảng Điền

GwE6NzabcaB|Xã Quảng Lợi|Việt Nam/Thừa Thiên Huế/Huyện Quảng Điền

RHxZg0nZzYc|Xã Quảng Công|Việt Nam/Thừa Thiên Huế/Huyện Quảng Điền

eNmipoR38Ee|Xã Quảng An|Việt Nam/Thừa Thiên Huế/Huyện Quảng Điền

nyW9o04WvXX|TTYT Huyện Quảng Điền|Việt Nam/Thừa Thiên Huế/Huyện Quảng Điền

REN7g06k5GG|Thị trấn Sịa|Việt Nam/Thừa Thiên Huế/Huyện Quảng Điền

k29mWMsHvD5|TTYT Thành phố Huế|Việt Nam/Thừa Thiên Huế/Thành phố Huế

wfPUDah1u25|Phường Xuân Phú|Việt Nam/Thừa Thiên Huế/Thành phố Huế

miAglTcHA2Z|Phường Vĩnh Ninh|Việt Nam/Thừa Thiên Huế/Thành phố Huế

EOq5uQKrGpz|Phường Vĩ Dạ|Việt Nam/Thừa Thiên Huế/Thành phố Huế

IYlG5ivc2A1|Phường Tây Lộc|Việt Nam/Thừa Thiên Huế/Thành phố Huế

BWfaPTxFFpo|Phường Trường An|Việt Nam/Thừa Thiên Huế/Thành phố Huế

tQn2OEBR7qM|Phường Thuỷ Xuân|Việt Nam/Thừa Thiên Huế/Thành phố Huế

xFQMxvQmkLl|Phường Thuỷ Biều|Việt Nam/Thừa Thiên Huế/Thành phố Huế

FUo5uFGDhUK|Phường Thuận Thành|Việt Nam/Thừa Thiên Huế/Thành phố Huế

cGS4TqA6kT4|Phường Thuận Lộc|Việt Nam/Thừa Thiên Huế/Thành phố Huế

A1ppP8wVFuP|Phường Thuận Hòa|Việt Nam/Thừa Thiên Huế/Thành phố Huế

XYjJZ6njP9q|Phường Phường Đúc|Việt Nam/Thừa Thiên Huế/Thành phố Huế

RCDyfZubprU|Phường Phước Vĩnh|Việt Nam/Thừa Thiên Huế/Thành phố Huế

h9cDbk7FvDO|Phường Phú Thuận|Việt Nam/Thừa Thiên Huế/Thành phố Huế

KjWOfG1BiEX|Phường Phú Nhuận|Việt Nam/Thừa Thiên Huế/Thành phố Huế

tnsWjHnR9SE|Phường Phú Hội|Việt Nam/Thừa Thiên Huế/Thành phố Huế

bISgV9epXln|Phường Phú Hậu|Việt Nam/Thừa Thiên Huế/Thành phố Huế

RjUZoyUJUvM|Phường Phú Hòa|Việt Nam/Thừa Thiên Huế/Thành phố Huế

FBQnjVk1ivH|Phường Phú Hiệp|Việt Nam/Thừa Thiên Huế/Thành phố Huế

TX9Vxb7Ng4w|Phường Phú Cát|Việt Nam/Thừa Thiên Huế/Thành phố Huế

et0V7EOK9ec|Phường Phú Bình|Việt Nam/Thừa Thiên Huế/Thành phố Huế

VvR8f7yQ8HU|Phường Kim Long|Việt Nam/Thừa Thiên Huế/Thành phố Huế

ARBesSu7Wkl|Phường Hương Sơ|Việt Nam/Thừa Thiên Huế/Thành phố Huế

YMq4VlFHxaP|Phường Hương Long|Việt Nam/Thừa Thiên Huế/Thành phố Huế

qX4A9xHGysb|Phường An Đông|Việt Nam/Thừa Thiên Huế/Thành phố Huế

mJYu5mRT11v|Phường An Tây|Việt Nam/Thừa Thiên Huế/Thành phố Huế

gyVdlFi2Vqr|Phường An Hòa|Việt Nam/Thừa Thiên Huế/Thành phố Huế

oyrVGJWPm1A|Phường An Cựu|Việt Nam/Thừa Thiên Huế/Thành phố Huế

wbCSh1GuWQ6|Phòng khám ĐKKV 3 Huế|Việt Nam/Thừa Thiên Huế/Thành phố Huế

ciFKK7gffOg|Phòng khám ĐKKV 2 Huế|Việt Nam/Thừa Thiên Huế/Thành phố Huế

g8mK9I0esI7|Xã Thủy Vân|Việt Nam/Thừa Thiên Huế/Thị xã Hương Thủy

p3BVmkgwfkk|Xã Thủy Tân|Việt Nam/Thừa Thiên Huế/Thị xã Hương Thủy

iHHkGRz1OK3|Xã Thủy Thanh|Việt Nam/Thừa Thiên Huế/Thị xã Hương Thủy

DPuhEUpsXRu|Xã Thủy Phù|Việt Nam/Thừa Thiên Huế/Thị xã Hương Thủy

rkwUdinqdM7|Xã Thủy Bằng|Việt Nam/Thừa Thiên Huế/Thị xã Hương Thủy

AogBZvW9C5c|Xã Phú Sơn|Việt Nam/Thừa Thiên Huế/Thị xã Hương Thủy

wgDLvifNITH|Xã Dương Hòa|Việt Nam/Thừa Thiên Huế/Thị xã Hương Thủy

iJwDThRugva|TTYT Thị xã Hương Thủy|Việt Nam/Thừa Thiên Huế/Thị xã Hương Thủy

OVpPV9V7Cfo|Phường Thủy Phương|Việt Nam/Thừa Thiên Huế/Thị xã Hương Thủy

BZsKIeURB8r|Phường Thủy Lương|Việt Nam/Thừa Thiên Huế/Thị xã Hương Thủy

cqGPlb2g6fJ|Phường Thủy Dương|Việt Nam/Thừa Thiên Huế/Thị xã Hương Thủy

M2uyRJZGItz|Phường Thủy Châu|Việt Nam/Thừa Thiên Huế/Thị xã Hương Thủy

pBBdUctawUX|Phường Phú Bài|Việt Nam/Thừa Thiên Huế/Thị xã Hương Thủy

jihI813eWm2|Xã Hải Dương|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

ep9e6QvqOtX|Xã Hương Vinh|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

PYH7REn3SgW|Xã Hương Toàn|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

RHyN3W8brYO|Xã Hương Thọ|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

Gsc5bPROwqD|Xã Hương Phong|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

jheons0ZgQh|Xã Hương Bình|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

cKAi4VaP5RW|Xã Bình Tiến|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

bnUdWQeQXbE|Xã Bình Thành|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

PBSeT4FiNXv|TTYT Thị xã Hương Trà|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

Yv3guvgG8ws|Phường Tứ Hạ|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

bXYXHMmLJSA|Phường Hương Xuân|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

fD2Av3lr7YM|Phường Hương Văn|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

epETzgb5PTi|Phường Hương Vân|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

LbBcaIi52ZH|Phường Hương Hồ|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

mgFS7BAgWVu|Phường Hương Chữ|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

oSkSXWSpKN2|Phường Hương An|Việt Nam/Thừa Thiên Huế/Thị xã Hương Trà

