id|name|ancestors
nY7uHHnKbMU|Trung tâm chẩn đoán y khoa - Đại học kỹ thuật y dược Đà Nẵng|Việt Nam/Đà Nẵng/Quận Hải Châu

CkDNv7fr1un|Trung tâm Bác sĩ Gia đình Phúc Khang Đà Nẵng|Việt Nam/Đà Nẵng/Quận Hải Châu

pC1DrMortWS|PYT Quận Hải Châu|Việt Nam/Đà Nẵng/Quận Hải Châu

h5mWweEAs9A|Phường Thạch Thang|Việt Nam/Đà Nẵng/Quận Hải Châu

znY2eRyu73E|Phường Thuận Phước|Việt Nam/Đà Nẵng/Quận Hải Châu

kjOCXmvyIEt|Phường Thanh Bình|Việt Nam/Đà Nẵng/Quận Hải Châu

iuJoYXyv1wr|Phường Phước Ninh|Việt Nam/Đà Nẵng/Quận Hải Châu

Fub4abaIsy2|Phường Nam Dương|Việt Nam/Đà Nẵng/Quận Hải Châu

sDOvc7R1T0n|Phường Hải Châu 2|Việt Nam/Đà Nẵng/Quận Hải Châu

UQxZpBKQNBE|Phường Hải Châu 1|Việt Nam/Đà Nẵng/Quận Hải Châu

aCd2wIw5Jes|Phường Hòa Thuận Đông|Việt Nam/Đà Nẵng/Quận Hải Châu

YVfZ0fcTdfm|Phường Hòa Thuận Tây|Việt Nam/Đà Nẵng/Quận Hải Châu

kqPYcZv4haX|Phường Hòa Cường Nam|Việt Nam/Đà Nẵng/Quận Hải Châu

hsqfRzxTe8k|Phường Hòa Cường Bắc|Việt Nam/Đà Nẵng/Quận Hải Châu

dorBUGxZc4u|Phường Bình Thuận|Việt Nam/Đà Nẵng/Quận Hải Châu

BoIwj93ubmX|Phường Bình Hiên|Việt Nam/Đà Nẵng/Quận Hải Châu

wtVz1ke8Gmg|Phòng khám đa khoa Thiện Phước|Việt Nam/Đà Nẵng/Quận Hải Châu

di3T9jVF8rT|Phòng khám đa khoa quốc tế Đông Phương|Việt Nam/Đà Nẵng/Quận Hải Châu

HpHcQQmEZbv|Phòng khám đa khoa Phương Đông|Việt Nam/Đà Nẵng/Quận Hải Châu

gjW2pLWZFtj|Phòng khám đa khoa Hồng Phước|Việt Nam/Đà Nẵng/Quận Hải Châu

cFRyMLO6nLZ|Phòng khám đa khoa An Phúc|Việt Nam/Đà Nẵng/Quận Hải Châu

EiFM94jzGTH|Phòng khám Gia đình|Việt Nam/Đà Nẵng/Quận Hải Châu

gVZ2zB7kVNi|TTYT Quận Liên Chiểu|Việt Nam/Đà Nẵng/Quận Liên Chiểu

M2a8zNmQ7YQ|PYT Quận Liên Chiểu|Việt Nam/Đà Nẵng/Quận Liên Chiểu

TAnm1fKQCfk|Phường Hòa Khánh Bắc|Việt Nam/Đà Nẵng/Quận Liên Chiểu

VbE7SMRIFr1|Phường Hoà Minh|Việt Nam/Đà Nẵng/Quận Liên Chiểu

eNr5dv5L3qe|Phường Hoà Khánh Nam|Việt Nam/Đà Nẵng/Quận Liên Chiểu

eWd48aW55q7|Phường Hoà Hiệp Nam|Việt Nam/Đà Nẵng/Quận Liên Chiểu

Ql9fFsBkSod|Phường Hoà Hiệp Bắc|Việt Nam/Đà Nẵng/Quận Liên Chiểu

ybhkwBFovtd|Phòng khám đa khoa Ân Đức 1|Việt Nam/Đà Nẵng/Quận Liên Chiểu

lApi538sLYZ|Phòng khám đa khoa Y Đức Healthcare|Việt Nam/Đà Nẵng/Quận Liên Chiểu

SdHg1tNp1ay|Phòng khám đa khoa Phước An 2|Việt Nam/Đà Nẵng/Quận Liên Chiểu

OeuDnflJcvo|Phòng khám đa khoa Pasteur|Việt Nam/Đà Nẵng/Quận Liên Chiểu

RD1Nz166Ck3|Phòng khám đa khoa 247|Việt Nam/Đà Nẵng/Quận Liên Chiểu

RLpRuh1NKWm|TTYT Quận Ngũ Hành Sơn|Việt Nam/Đà Nẵng/Quận Ngũ Hành Sơn

zEbuGoGYae6|PYT Quận Ngũ Hành Sơn|Việt Nam/Đà Nẵng/Quận Ngũ Hành Sơn

PVL7vcFmH0z|Phường Mỹ An|Việt Nam/Đà Nẵng/Quận Ngũ Hành Sơn

P2IEMq4Fk8A|Phường Khuê Mỹ|Việt Nam/Đà Nẵng/Quận Ngũ Hành Sơn

hwMgEkDDBjZ|Phường Hoà Quý|Việt Nam/Đà Nẵng/Quận Ngũ Hành Sơn

EIJvv2oAVKP|Phường Hoà Hải|Việt Nam/Đà Nẵng/Quận Ngũ Hành Sơn

NQTd084PU3T|TYT Nại Hiên Đông|Việt Nam/Đà Nẵng/Quận Sơn Trà

FQAAGfgJQAg|TTYT Quận Sơn Trà|Việt Nam/Đà Nẵng/Quận Sơn Trà

nrjcX4s4enP|PYT Quận Sơn Trà|Việt Nam/Đà Nẵng/Quận Sơn Trà

LGoS6h5M7kY|Phường Thọ Quang|Việt Nam/Đà Nẵng/Quận Sơn Trà

Udpd7u9ZJeW|Phường Phước Mỹ|Việt Nam/Đà Nẵng/Quận Sơn Trà

krrsxoqYccg|Phường Mân Thái|Việt Nam/Đà Nẵng/Quận Sơn Trà

wmLYgxEz00N|Phường An Hải Đông|Việt Nam/Đà Nẵng/Quận Sơn Trà

DuPzgsUKOG1|Phường An Hải Tây|Việt Nam/Đà Nẵng/Quận Sơn Trà

evAkosLJyiI|Phường An Hải Bắc|Việt Nam/Đà Nẵng/Quận Sơn Trà

Ft6Uw7OhGe7|Phòng khám đa khoa Phúc Khang|Việt Nam/Đà Nẵng/Quận Sơn Trà

QM9ien3FAor|TTYT Quận Thanh Khê|Việt Nam/Đà Nẵng/Quận Thanh Khê

UmCjZE4qrDZ|PYT Quận Thanh Khê|Việt Nam/Đà Nẵng/Quận Thanh Khê

jcBFxJzWrxN|Phường Xuân Hà|Việt Nam/Đà Nẵng/Quận Thanh Khê

XyMM8LdcSUX|Phường Vĩnh Trung|Việt Nam/Đà Nẵng/Quận Thanh Khê

Xq8cbVyEo9y|Phường Tân Chính|Việt Nam/Đà Nẵng/Quận Thanh Khê

xvkRzIJYcB8|Phường Thạc Gián|Việt Nam/Đà Nẵng/Quận Thanh Khê

nFnuBAC1nKo|Phường Thanh Khê Đông|Việt Nam/Đà Nẵng/Quận Thanh Khê

gNDG92mJHhF|Phường Thanh Khê Tây|Việt Nam/Đà Nẵng/Quận Thanh Khê

VOgZKW4UJYk|Phường Tam Thuận|Việt Nam/Đà Nẵng/Quận Thanh Khê

aOkad9eKi5A|Phường Hòa Khê|Việt Nam/Đà Nẵng/Quận Thanh Khê

ScwYmCCkSAT|Phường Chính Gián|Việt Nam/Đà Nẵng/Quận Thanh Khê

QSuBhuQo6Ol|Phường An Khê|Việt Nam/Đà Nẵng/Quận Thanh Khê

mEYN8ORDo6o|Phòng khám đa khoa Thiên Kim|Việt Nam/Đà Nẵng/Quận Thanh Khê

YZgywqEjywO|Phòng khám đa khoa Hữu Nghị|Việt Nam/Đà Nẵng/Quận Thanh Khê

