id|name|ancestors
d61as8BwLYJ|Xã Huyền Hội|Việt Nam/Trà Vinh/Huyện Càng Long

xXhGAie89Ht|Xã Bình Phú|Việt Nam/Trà Vinh/Huyện Càng Long

bVJ2JYcZcJt|Xã An Trường A|Việt Nam/Trà Vinh/Huyện Càng Long

KlaOVnJHcVc|Xã An Trường|Việt Nam/Trà Vinh/Huyện Càng Long

eztFDl8Fxw2|TTYT Huyện Càng Long|Việt Nam/Trà Vinh/Huyện Càng Long

o7eaL36JKKW|Thị trấn Càng Long|Việt Nam/Trà Vinh/Huyện Càng Long

K93OkryNjVp|Xã Thạnh Phú|Việt Nam/Trà Vinh/Huyện Cầu Kè

QSa5V5yTxLR|Xã Thông Hòa|Việt Nam/Trà Vinh/Huyện Cầu Kè

zWHzqLMF3aC|Xã Tam Ngãi|Việt Nam/Trà Vinh/Huyện Cầu Kè

T7W4RuSJarv|Xã Phong Thạnh|Việt Nam/Trà Vinh/Huyện Cầu Kè

DbJtUh0dbUm|Xã Phong Phú|Việt Nam/Trà Vinh/Huyện Cầu Kè

hN688Pv0pMQ|Xã Ninh Thới|Việt Nam/Trà Vinh/Huyện Cầu Kè

ecP7CvZO3fZ|Xã Hòa Ân|Việt Nam/Trà Vinh/Huyện Cầu Kè

llogzU1AbMN|Xã Hoà Tân|Việt Nam/Trà Vinh/Huyện Cầu Kè

zrmEugeokiY|Xã Châu Điền|Việt Nam/Trà Vinh/Huyện Cầu Kè

AO4mLHnuMJc|Xã An Phú Tân|Việt Nam/Trà Vinh/Huyện Cầu Kè

Se7sDFq61t5|TTYT Huyện Cầu Kè|Việt Nam/Trà Vinh/Huyện Cầu Kè

cEcSKy9jB3o|Thị trấn Cầu Kè|Việt Nam/Trà Vinh/Huyện Cầu Kè

Wbuc4T065CQ|Xã Vĩnh Kim|Việt Nam/Trà Vinh/Huyện Cầu Ngang

HeAfvVEOV2E|Xã Trường Thọ|Việt Nam/Trà Vinh/Huyện Cầu Ngang

eBSkKnyuIWo|Xã Thạnh Hòa Sơn|Việt Nam/Trà Vinh/Huyện Cầu Ngang

YKtly8uxKmi|Xã Thuận Hòa|Việt Nam/Trà Vinh/Huyện Cầu Ngang

zNfgR1mf2Wz|Xã Nhị Trường|Việt Nam/Trà Vinh/Huyện Cầu Ngang

Zy0UCUV4cYe|Xã Mỹ Long Nam|Việt Nam/Trà Vinh/Huyện Cầu Ngang

xIg6o4N8FXX|Xã Mỹ Long Bắc|Việt Nam/Trà Vinh/Huyện Cầu Ngang

LdL9i6vnx8d|Xã Mỹ Hòa|Việt Nam/Trà Vinh/Huyện Cầu Ngang

gSUQeXCnupR|Xã Long Sơn|Việt Nam/Trà Vinh/Huyện Cầu Ngang

eLzbHVN3YWE|Xã Kim Hòa|Việt Nam/Trà Vinh/Huyện Cầu Ngang

n6eRqTKgK96|Xã Hiệp Mỹ Đông|Việt Nam/Trà Vinh/Huyện Cầu Ngang

bC3fMIk9jjx|Xã Hiệp Mỹ Tây|Việt Nam/Trà Vinh/Huyện Cầu Ngang

S3xZTnJwmjc|Xã Hiệp Hòa|Việt Nam/Trà Vinh/Huyện Cầu Ngang

OcdKEAL8dfn|TTYT Huyện Cầu Ngang|Việt Nam/Trà Vinh/Huyện Cầu Ngang

Kz12TMuu9x1|Thị trấn Mỹ Long|Việt Nam/Trà Vinh/Huyện Cầu Ngang

hUH8PleQnJ8|Thị trấn Cầu Ngang|Việt Nam/Trà Vinh/Huyện Cầu Ngang

MENfW3kjkEs|Bệnh viện Đa khoa khu vực Cầu Ngang|Việt Nam/Trà Vinh/Huyện Cầu Ngang

IUTrc53zf3E|Xã Đông Hải|Việt Nam/Trà Vinh/Huyện Duyên Hải

DBUGX8UqNKV|Xã Đôn Xuân|Việt Nam/Trà Vinh/Huyện Duyên Hải

VIAGn94qqvh|Xã Đôn Châu|Việt Nam/Trà Vinh/Huyện Duyên Hải

cFKLNu0kudE|Xã Ngũ Lạc|Việt Nam/Trà Vinh/Huyện Duyên Hải

MsH5FXSqVyA|Xã Long Vĩnh|Việt Nam/Trà Vinh/Huyện Duyên Hải

ixqKA1A3lYw|Xã Long Khánh|Việt Nam/Trà Vinh/Huyện Duyên Hải

JpMP9YypcFa|TTYT Huyện Duyên Hải|Việt Nam/Trà Vinh/Huyện Duyên Hải

SjHbh3m4xe1|Thị trấn Long Thành|Việt Nam/Trà Vinh/Huyện Duyên Hải

lqI8XmTOTxV|Xã Tập Ngãi|Việt Nam/Trà Vinh/Huyện Tiểu Cần

Mx6PKP4FEmY|Xã Tân Hùng|Việt Nam/Trà Vinh/Huyện Tiểu Cần

IiTp2er2B58|Xã Tân Hòa|Việt Nam/Trà Vinh/Huyện Tiểu Cần

EioTuXVATbn|Xã Phú Cần|Việt Nam/Trà Vinh/Huyện Tiểu Cần

rNXnpsq3zcy|Xã Ngãi Hùng|Việt Nam/Trà Vinh/Huyện Tiểu Cần

XxML4okayMl|Xã Long Thới|Việt Nam/Trà Vinh/Huyện Tiểu Cần

tNS9bwSnsl0|Xã Hùng Hòa|Việt Nam/Trà Vinh/Huyện Tiểu Cần

KtAI3bo5ZX5|Xã Hiếu Tử|Việt Nam/Trà Vinh/Huyện Tiểu Cần

Mo5g5uANtMA|Xã Hiếu Trung|Việt Nam/Trà Vinh/Huyện Tiểu Cần

i3pjNiULvGe|TTYT Huyện Tiểu Cần|Việt Nam/Trà Vinh/Huyện Tiểu Cần

ZXkmyxydDLw|Thị trấn Tiểu Cần|Việt Nam/Trà Vinh/Huyện Tiểu Cần

PxvRJpnWlAA|Thị trấn Cầu Quan|Việt Nam/Trà Vinh/Huyện Tiểu Cần

RjZlQ7Weh8a|Bệnh viện Đa khoa khu vực Tiểu Cần|Việt Nam/Trà Vinh/Huyện Tiểu Cần

paArYmz55OH|Xã Định An|Việt Nam/Trà Vinh/Huyện Trà Cú

kxuqKjqPOKk|Xã Đại An|Việt Nam/Trà Vinh/Huyện Trà Cú

NH9aeMTkTEE|Xã Tập Sơn|Việt Nam/Trà Vinh/Huyện Trà Cú

qBmsymcvKlQ|Xã Tân Sơn|Việt Nam/Trà Vinh/Huyện Trà Cú

ICAEUqNqSKJ|Xã Tân Hiệp|Việt Nam/Trà Vinh/Huyện Trà Cú

h8NvtaH20tW|Xã Thanh Sơn|Việt Nam/Trà Vinh/Huyện Trà Cú

dCyLM8dnWp9|Xã Phước Hưng|Việt Nam/Trà Vinh/Huyện Trà Cú

gnYsJylaGG9|Xã Ngọc Biên|Việt Nam/Trà Vinh/Huyện Trà Cú

dIsPZVoco3P|Xã Ngãi Xuyên|Việt Nam/Trà Vinh/Huyện Trà Cú

tJNzB8EaJXV|Xã Lưu Nghiệp Anh|Việt Nam/Trà Vinh/Huyện Trà Cú

mJcUmhSUUIu|Xã Long Hiệp|Việt Nam/Trà Vinh/Huyện Trà Cú

hCY50mExOB4|Xã Kim Sơn|Việt Nam/Trà Vinh/Huyện Trà Cú

U9dCbMyBggv|Xã Hàm Tân|Việt Nam/Trà Vinh/Huyện Trà Cú

vdu5OJHP6YS|Xã Hàm Giang|Việt Nam/Trà Vinh/Huyện Trà Cú

ApsWfepeyFZ|Xã An Quảng Hữu|Việt Nam/Trà Vinh/Huyện Trà Cú

nzguOYoutbe|TTYT Huyện Trà Cú|Việt Nam/Trà Vinh/Huyện Trà Cú

VZuQlsTor6u|Thị trấn Định An|Việt Nam/Trà Vinh/Huyện Trà Cú

YYhdPqURYc3|Thị trấn Trà Cú|Việt Nam/Trà Vinh/Huyện Trà Cú

c1yXUKzjtYH|Xã Long Đức|Việt Nam/Trà Vinh/Thành phố Trà Vinh

N2gNi1DyHVe|TTYT Thành phố Trà Vinh|Việt Nam/Trà Vinh/Thành phố Trà Vinh

IY6hfpc5AGG|Phường 9|Việt Nam/Trà Vinh/Thành phố Trà Vinh

AfR0hBaFEv5|Phường 8|Việt Nam/Trà Vinh/Thành phố Trà Vinh

jVVJt6frlTM|Phường 7|Việt Nam/Trà Vinh/Thành phố Trà Vinh

CsbFG0JPEDP|Phường 6|Việt Nam/Trà Vinh/Thành phố Trà Vinh

fXCYfXH8wzN|Phường 5|Việt Nam/Trà Vinh/Thành phố Trà Vinh

vlgfZ6FZT8x|Phường 4|Việt Nam/Trà Vinh/Thành phố Trà Vinh

DedZVPll7KK|Phường 3|Việt Nam/Trà Vinh/Thành phố Trà Vinh

UPMTgeVU54A|Phường 2|Việt Nam/Trà Vinh/Thành phố Trà Vinh

w7i5Lv5z0B2|Phường 1|Việt Nam/Trà Vinh/Thành phố Trà Vinh

Oil9svBBAMt|Bệnh viện Trường Đại học Trà Vinh|Việt Nam/Trà Vinh/Thành phố Trà Vinh

DtelVZsfyJx|Bệnh viện Quân Dân Y|Việt Nam/Trà Vinh/Thành phố Trà Vinh

sedUOmgSmCT|Xã Trường Long Hòa|Việt Nam/Trà Vinh/Thị xã Duyên Hải

sDHuBtI3qmz|Xã Long Toàn|Việt Nam/Trà Vinh/Thị xã Duyên Hải

bvOVeX72Wyr|Xã Long Hữu|Việt Nam/Trà Vinh/Thị xã Duyên Hải

XkK2tQxmXmx|Xã Hiệp Thạnh|Việt Nam/Trà Vinh/Thị xã Duyên Hải

dqWJMMzHVBS|Xã Dân Thành|Việt Nam/Trà Vinh/Thị xã Duyên Hải

j2prEZbtQQJ|TTYT Thị xã Duyên Hải|Việt Nam/Trà Vinh/Thị xã Duyên Hải

E3d39eBmvDp|Phường 2|Việt Nam/Trà Vinh/Thị xã Duyên Hải

tMvrUlaeQAs|Phường 1|Việt Nam/Trà Vinh/Thị xã Duyên Hải

