id|name|ancestors
OOPHGOUqYwc|Xã Bằng Cốc|Việt Nam/Tuyên Quang/Huyện Hàm Yên

tkp7HEVCx7b|Xã Bạch Xa|Việt Nam/Tuyên Quang/Huyện Hàm Yên

S3lXakVZw0Z|Xã Bình Xa|Việt Nam/Tuyên Quang/Huyện Hàm Yên

xo9G70YGpDN|TTYT Huyện Hàm Yên|Việt Nam/Tuyên Quang/Huyện Hàm Yên

pmI2kACbq3S|Thị trấn Tân Yên|Việt Nam/Tuyên Quang/Huyện Hàm Yên

mNCCHPJpiZC|Xã Xuân Lập|Việt Nam/Tuyên Quang/Huyện Lâm Bình

mSLbNRLxduw|Xã Thổ Bình|Việt Nam/Tuyên Quang/Huyện Lâm Bình

JEcqL6bO8Us|Xã Thượng Lâm|Việt Nam/Tuyên Quang/Huyện Lâm Bình

QSgNmi4DIhv|Xã Phúc Yên|Việt Nam/Tuyên Quang/Huyện Lâm Bình

CiDzNVNxs0p|Xã Lăng Can|Việt Nam/Tuyên Quang/Huyện Lâm Bình

gQWu9jlzBhx|Xã Khuôn Hà|Việt Nam/Tuyên Quang/Huyện Lâm Bình

sgfFXlr4FVx|Xã Hồng Quang|Việt Nam/Tuyên Quang/Huyện Lâm Bình

hV0u7LYFMYH|Xã Bình An|Việt Nam/Tuyên Quang/Huyện Lâm Bình

IJ282kpUKyc|TTYT Huyện Lâm Bình|Việt Nam/Tuyên Quang/Huyện Lâm Bình

CB4qsjGwwhe|Phòng khám đa khoa khu vực Thượng Lâm|Việt Nam/Tuyên Quang/Huyện Lâm Bình

KzzGoa0AWyE|Xã Đà Vị|Việt Nam/Tuyên Quang/Huyện Na Hang

gTSudwwK6b2|Xã Yên Hoa|Việt Nam/Tuyên Quang/Huyện Na Hang

QnqVqw1BoWW|Xã Thượng Nông|Việt Nam/Tuyên Quang/Huyện Na Hang

koDcRjGiAoW|Xã Thượng Giáp|Việt Nam/Tuyên Quang/Huyện Na Hang

DCGjNykzoom|Xã Thanh Tương|Việt Nam/Tuyên Quang/Huyện Na Hang

Egu7WvW3RdK|Xã Sơn Phú|Việt Nam/Tuyên Quang/Huyện Na Hang

bXkuGL5X8sr|Xã Sinh Long|Việt Nam/Tuyên Quang/Huyện Na Hang

jzv60RwbIUT|Xã Năng Khả|Việt Nam/Tuyên Quang/Huyện Na Hang

YwYOSCmIk3U|Xã Khau Tinh|Việt Nam/Tuyên Quang/Huyện Na Hang

mMgkUr4gQMY|Xã Hồng Thái|Việt Nam/Tuyên Quang/Huyện Na Hang

TzrKgDBgy6F|Xã Côn Lôn|Việt Nam/Tuyên Quang/Huyện Na Hang

izQeNXR56nY|TTYT Huyện Na Hang|Việt Nam/Tuyên Quang/Huyện Na Hang

EbS41jqY4Es|Thị trấn Na Hang|Việt Nam/Tuyên Quang/Huyện Na Hang

znTVV1j1ARV|Bệnh viện đa khoa khu vực Yên Hoa|Việt Nam/Tuyên Quang/Huyện Na Hang

TbfZEm1557C|Xã Đồng Quý|Việt Nam/Tuyên Quang/Huyện Sơn Dương

CpkUKGF88i1|Xã Đại Phú|Việt Nam/Tuyên Quang/Huyện Sơn Dương

YYH8eFFgMfG|Xã Đông Thọ|Việt Nam/Tuyên Quang/Huyện Sơn Dương

SkVbz49Iq2p|Xã Đông Lợi|Việt Nam/Tuyên Quang/Huyện Sơn Dương

Onfyj2OJaNI|Xã Vĩnh Lợi|Việt Nam/Tuyên Quang/Huyện Sơn Dương

MpN8gsmLp01|Xã Văn Phú|Việt Nam/Tuyên Quang/Huyện Sơn Dương

IluiDTEqPkB|Xã Vân Sơn|Việt Nam/Tuyên Quang/Huyện Sơn Dương

q8kpRBMylby|Xã Tú Thịnh|Việt Nam/Tuyên Quang/Huyện Sơn Dương

WNlPKbbHr5c|Xã Tân Trào|Việt Nam/Tuyên Quang/Huyện Sơn Dương

vb011JLk42r|Xã Tân Thanh|Việt Nam/Tuyên Quang/Huyện Sơn Dương

YTHwjqTZz0M|Xã Tuân Lộ (Sáp nhập 2019)|Việt Nam/Tuyên Quang/Huyện Sơn Dương

aOciGoBJAkd|Xã Tuân Lộ|Việt Nam/Tuyên Quang/Huyện Sơn Dương

Lo9THxbyK8D|Xã Trường Sinh|Việt Nam/Tuyên Quang/Huyện Sơn Dương

at4RT6tuwlX|Xã Trung Yên|Việt Nam/Tuyên Quang/Huyện Sơn Dương

BGye2Ep3EMg|Xã Thượng Ấm|Việt Nam/Tuyên Quang/Huyện Sơn Dương

N02icnbuHPs|Xã Thiện Kế|Việt Nam/Tuyên Quang/Huyện Sơn Dương

n2yCAMNnOIT|Xã Thanh Phát|Việt Nam/Tuyên Quang/Huyện Sơn Dương

qft40HloXsa|Xã Tam Đa|Việt Nam/Tuyên Quang/Huyện Sơn Dương

kdn5s6TGk5M|Xã Sầm Dương|Việt Nam/Tuyên Quang/Huyện Sơn Dương

wJxra9SGrcm|Xã Sơn Nam|Việt Nam/Tuyên Quang/Huyện Sơn Dương

WTT8VFmOHMS|Xã Quyết Thắng|Việt Nam/Tuyên Quang/Huyện Sơn Dương

kMbJZ5cVyV1|Xã Phúc Ứng|Việt Nam/Tuyên Quang/Huyện Sơn Dương

LduyoSR6wZD|Xã Phú Lương|Việt Nam/Tuyên Quang/Huyện Sơn Dương

luDR5WXjQNf|Xã Ninh Lai|Việt Nam/Tuyên Quang/Huyện Sơn Dương

Z4uys10Wji8|Xã Minh Thanh|Việt Nam/Tuyên Quang/Huyện Sơn Dương

aPM38Qy0G8s|Xã Lương Thiện|Việt Nam/Tuyên Quang/Huyện Sơn Dương

vFA5rFjvSHH|Xã Lâm Xuyên|Việt Nam/Tuyên Quang/Huyện Sơn Dương

bdkxIVY5Kjc|Xã Kháng Nhật|Việt Nam/Tuyên Quang/Huyện Sơn Dương

NtYcDUgzGiD|Xã Hợp Thành|Việt Nam/Tuyên Quang/Huyện Sơn Dương

wvk8jUdCzvO|Xã Hợp Hòa|Việt Nam/Tuyên Quang/Huyện Sơn Dương

jK13IKhk3h5|Xã Hồng Lạc|Việt Nam/Tuyên Quang/Huyện Sơn Dương

euslnYxlhKe|Xã Hào Phú|Việt Nam/Tuyên Quang/Huyện Sơn Dương

JGGRw6l9KNS|Xã Cấp Tiến|Việt Nam/Tuyên Quang/Huyện Sơn Dương

eyfx9xJQrPp|Xã Chi Thiết|Việt Nam/Tuyên Quang/Huyện Sơn Dương

EeZstGo7KQO|Xã Bình Yên|Việt Nam/Tuyên Quang/Huyện Sơn Dương

tsbYiHGCmtu|TTYT Huyện Sơn Dương|Việt Nam/Tuyên Quang/Huyện Sơn Dương

iSwGx8lpcSg|Thị trấn Sơn Dương|Việt Nam/Tuyên Quang/Huyện Sơn Dương

iWKJ6ZovaDz|Phòng khám đa khoa khu vực Đông Thọ|Việt Nam/Tuyên Quang/Huyện Sơn Dương

O50BaBevv4z|Phòng khám đa khoa khu vực Tân Trào|Việt Nam/Tuyên Quang/Huyện Sơn Dương

GpYk5o8v818|Phòng khám đa khoa khu vực Sơn Nam|Việt Nam/Tuyên Quang/Huyện Sơn Dương

TFCX9mlgXMh|Bệnh viện đa khoa khu vực Kim Xuyên|Việt Nam/Tuyên Quang/Huyện Sơn Dương

w00uPblObUH|Xã Đội Bình|Việt Nam/Tuyên Quang/Huyện Yên Sơn

r03rCiQ8jn8|Xã Đạo Viện|Việt Nam/Tuyên Quang/Huyện Yên Sơn

JAGKsRMpvqN|Xã Tân Tiến|Việt Nam/Tuyên Quang/Huyện Yên Sơn

Hb2X7605oR3|Xã Tân Long|Việt Nam/Tuyên Quang/Huyện Yên Sơn

PocfIjAsEzF|Xã Trung Trực|Việt Nam/Tuyên Quang/Huyện Yên Sơn

EQuzG322Ktt|Xã Trung Sơn|Việt Nam/Tuyên Quang/Huyện Yên Sơn

r7NwkAiEduf|Xã Trung Minh|Việt Nam/Tuyên Quang/Huyện Yên Sơn

wSNcnFEXnUu|Xã Tiến Bộ|Việt Nam/Tuyên Quang/Huyện Yên Sơn

lPnY37ZljbT|Xã Thắng Quân|Việt Nam/Tuyên Quang/Huyện Yên Sơn

eBX9Rx7TvKY|Xã Thái Bình|Việt Nam/Tuyên Quang/Huyện Yên Sơn

WorBUtRyGda|Xã Quí Quân|Việt Nam/Tuyên Quang/Huyện Yên Sơn

XgIPJFcOKlJ|Xã Phúc Ninh|Việt Nam/Tuyên Quang/Huyện Yên Sơn

PVGWP8it3qk|Xã Phú Thịnh|Việt Nam/Tuyên Quang/Huyện Yên Sơn

tLJSll2tyTT|Xã Nhữ Khê|Việt Nam/Tuyên Quang/Huyện Yên Sơn

qU0IdVd5Uys|Xã Nhữ Hán|Việt Nam/Tuyên Quang/Huyện Yên Sơn

WRBaASCnbNq|Xã Mỹ Bằng|Việt Nam/Tuyên Quang/Huyện Yên Sơn

fekqN1X2g0a|Xã Lực Hành|Việt Nam/Tuyên Quang/Huyện Yên Sơn

deJsJbgv7gs|Xã Lang Quán|Việt Nam/Tuyên Quang/Huyện Yên Sơn

C0r8VlCDQDX|Xã Kiến Thiết|Việt Nam/Tuyên Quang/Huyện Yên Sơn

UckKLLfRDUy|Xã Kim Quan|Việt Nam/Tuyên Quang/Huyện Yên Sơn

N9i7lj2a6qS|Xã Kim Phú|Việt Nam/Tuyên Quang/Huyện Yên Sơn

ZM2M7hlsJXc|Xã Hùng Lợi|Việt Nam/Tuyên Quang/Huyện Yên Sơn

pDuJndDBISd|Xã Hoàng Khai|Việt Nam/Tuyên Quang/Huyện Yên Sơn

oPCZt28s1JO|Xã Công Đa|Việt Nam/Tuyên Quang/Huyện Yên Sơn

opx7LRh6X0b|Xã Chân Sơn|Việt Nam/Tuyên Quang/Huyện Yên Sơn

GaZfdMYnKV5|Xã Chiêu Yên|Việt Nam/Tuyên Quang/Huyện Yên Sơn

QSrq09Th9ye|TTYT Huyện Yên Sơn|Việt Nam/Tuyên Quang/Huyện Yên Sơn

Y6Ac0DRxUyD|Phòng khám đa khoa khu vực Xuân Vân|Việt Nam/Tuyên Quang/Huyện Yên Sơn

uIwUuXsVE8k|Phòng khám đa khoa khu vực Trung Môn|Việt Nam/Tuyên Quang/Huyện Yên Sơn

xSMqmMfEtRB|Bệnh viện đa khoa khu vực ATK|Việt Nam/Tuyên Quang/Huyện Yên Sơn

xPZXafTvaBE|Xã Đội Cấn|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

pUQAJJ6cZiW|Xã Tràng Đà|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

z9dbwWQTxHc|Xã Thái Long|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

GTz50yuFLcw|Xã Nông Tiến|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

Zldr0gCrmDl|Xã Mỹ Lâm|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

bFLeIZn8ikF|Xã Lưỡng Vượng|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

GEb10bpNq4o|Xã Kim Phú|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

Yr4OjTKAM71|Xã An Tường|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

QKmSEb6Ljd7|Xã An Khang|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

yGNiBdr1CQ1|TTYT Thành phố Tuyên Quang|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

S8qeJmxRVxc|Phường Ỷ La|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

RrfqlLlKlpL|Phường Tân Quang|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

uPL70NZK1SZ|Phường Tân Hà|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

MBAECdfkobR|Phường Phan Thiết|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

t0jo1wFSINU|Phường Minh Xuân|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

dF77Q6FQiCH|Phường Hưng Thành|Việt Nam/Tuyên Quang/Thành phố Tuyên Quang

